Condition,Drug Generic Name,EaseOfUse,Effective,Form,Indication,Price,Reviews,Satisfaction,Type,Drug Brand Name,Description
hypertension,Fosinopril,4.705,4.225,Tablet,On Label,34.59,18.0,3.905,RX,,
hypertension,Fosinopril-Hydrochlorothiazide,2.0,1.5,Tablet,On Label,54.99,3.0,1.0,RX,,
hypertension,Furosemide,3.89,2.7533333333333334,Tablet,On Label,11.99,140.5,2.486666666666667,RX,14-PANEL TOXICOLOGY MEDICATED COLLECTION SYSTEM (furosemide) kit,"Furosemide tablets are a diuretic which is an anthranilic acid derivative. Furosemide tablets for oral administration contain furosemide as the active ingredient and the following inactive ingredients: corn starch, lactose anhydrous, magnesium stearate, pregelatinized starch, microcrystalline cellulose, sodium starch glycolate, and colloidal silicon dioxide. Chemically, it is 4-chloro-N-furfuryl- 5-sulfamoylanthranilic acid. Furosemide tablets are available as white tablets for oral administration in dosage strengths of 20, 40 and 80 mg. Furosemide is a white to off-white odorless crystalline powder. It is practically insoluble in water, sparingly soluble in alcohol, freely soluble in dilute alkali solutions and insoluble in dilute acids.The CAS Registry Number is 54-31-9.The structural formula is as follows:"
hypertension,Furosemide,3.89,2.7533333333333334,Tablet,On Label,11.99,140.5,2.486666666666667,RX,14-PANEL TOXICOLOGY MEDICATED COLLECTION SYSTEM (furosemide) kit,"Furosemide tablets are a diuretic which is an anthranilic acid derivative. Furosemide tablets for oral administration contain furosemide as the active ingredient and the following inactive ingredients: corn starch, lactose anhydrous, magnesium stearate, pregelatinized starch, microcrystalline cellulose, sodium starch glycolate, and colloidal silicon dioxide. Chemically, it is 4-chloro-N-furfuryl- 5-sulfamoylanthranilic acid. Furosemide tablets are available as white tablets for oral administration in dosage strengths of 20, 40 and 80 mg. Furosemide is a white to off-white odorless crystalline powder. It is practically insoluble in water, sparingly soluble in alcohol, freely soluble in dilute alkali solutions and insoluble in dilute acids.The CAS Registry Number is 54-31-9.The structural formula is as follows:"
hypertension,Furosemide,3.89,2.7533333333333334,Tablet,On Label,11.99,140.5,2.486666666666667,RX,14-PANEL TOXICOLOGY MEDICATED COLLECTION SYSTEM (furosemide) kit,"Furosemide tablets are a diuretic which is an anthranilic acid derivative. Furosemide tablets for oral administration contain furosemide as the active ingredient and the following inactive ingredients: corn starch, lactose anhydrous, magnesium stearate, pregelatinized starch, microcrystalline cellulose, sodium starch glycolate, and colloidal silicon dioxide. Chemically, it is 4-chloro-N-furfuryl- 5-sulfamoylanthranilic acid. Furosemide tablets are available as white tablets for oral administration in dosage strengths of 20, 40 and 80 mg. Furosemide is a white to off-white odorless crystalline powder. It is practically insoluble in water, sparingly soluble in alcohol, freely soluble in dilute alkali solutions and insoluble in dilute acids.The CAS Registry Number is 54-31-9.The structural formula is as follows:"
hypertension,Furosemide,3.89,2.7533333333333334,Tablet,On Label,11.99,140.5,2.486666666666667,RX,14-PANEL TOXICOLOGY MEDICATED COLLECTION SYSTEM (furosemide) kit,"Furosemide tablets are a diuretic which is an anthranilic acid derivative. Furosemide tablets for oral administration contain furosemide as the active ingredient and the following inactive ingredients: corn starch, lactose anhydrous, magnesium stearate, pregelatinized starch, microcrystalline cellulose, sodium starch glycolate, and colloidal silicon dioxide. Chemically, it is 4-chloro-N-furfuryl- 5-sulfamoylanthranilic acid. Furosemide tablets are available as white tablets for oral administration in dosage strengths of 20, 40 and 80 mg. Furosemide is a white to off-white odorless crystalline powder. It is practically insoluble in water, sparingly soluble in alcohol, freely soluble in dilute alkali solutions and insoluble in dilute acids.The CAS Registry Number is 54-31-9.The structural formula is as follows:"
hypertension,Guanfacine,3.94,3.39,Tablet,On Label,40.99,67.0,3.16,RX,"GUANFACINE EXTENDED-RELEASE (guanfacine) tablet, extended release","Guanfacine extended-release tablets, USP are a once-daily, extended-release formulation of guanfacine hydrochloride in a matrix tablet formulation for oral administration only. The chemical designation is N-amidino-2-(2,6-dichlorophenyl) acetamide monohydrochloride. The molecular formula is C9H9Cl2N3O·HCl corresponding to a molecular weight of 282.55 g/mol. The chemical structure is:Guanfacine hydrochloride, USP is a white to off-white powder, sparingly soluble in water (approximately 1 mg/mL) and alcohol and slightly soluble in acetone. The only organic solvent in which it has relatively high solubility is methanol (>30 mg/mL). Each tablet contains guanfacine hydrochloride, USP equivalent to 1 mg, 2 mg, 3 mg, or 4 mg of guanfacine base. The tablets also contain anhydrous lactose, colloidal silicon dioxide, fumaric acid, hypromellose and magnesium stearate. In addition, the 3-mg and 4-mg tablets also contain FD&C Blue #2 and ferric oxide yellow.Dissolution test pending."
hypertension,Hydralazine,3.1,2.57,Capsule,On Label,88.99,131.0,2.02,RX,,
hypertension,Hydralazine,1.3199999999999998,1.835,Tablet,On Label,49.400000000000006,9.0,1.41,RX,,
hypertension,Hydrochlorothiazide,4.005,3.46875,Tablet,On Label,11.989999999999998,111.25,2.96375,RX,AMILORIDE HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE tablet,"Amiloride hydrochloride and hydrochlorothiazide tablets, USP combine the potassium-conserving action of amiloride hydrochloride with the natriuretic action of hydrochlorothiazide.Amiloride HCl, USP is designated chemically as N-amidino-3,5,-diamino-6-chloropyrazine-carboxamide monohydrochloride dihydrate and its structural formula is:                                                                                                             C6H8CIN7O•HCl•2H2O  M.W. 302.12Hydrochlorothiazide, USP is designated chemically as 6-chloro-3,4-dihydro-2H-1, 2, 4-benzo-thiadiazine-7-sulfonamide 1, 1-dioxide. Its structural formula is:                                                                                                                     C7H8CIN3O4S2  M.W. 297.74It is a white, or practically white, crystalline powder which is slightly soluble in water, but freely soluble in sodium hydroxide solution.Each tablet, for oral administration, contains 5 mg of amiloride hydrochloride, USP (calculated on the anhydrous basis) and 50 mg of hydrochlorothiazide, USP.Inactive Ingredients: Croscarmellose sodium, D&C yellow no. 10 (aluminum lake), lactose monohydrate, magnesium oxide, magnesium stearate, microcrystalline cellulose."
hypertension,Hydrochlorothiazide,4.005,3.46875,Tablet,On Label,11.989999999999998,111.25,2.96375,RX,AMILORIDE HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE tablet,"Amiloride hydrochloride and hydrochlorothiazide tablets, USP combine the potassium-conserving action of amiloride hydrochloride with the natriuretic action of hydrochlorothiazide.Amiloride HCl, USP is designated chemically as N-amidino-3,5,-diamino-6-chloropyrazine-carboxamide monohydrochloride dihydrate and its structural formula is:                                                                                                             C6H8CIN7O•HCl•2H2O  M.W. 302.12Hydrochlorothiazide, USP is designated chemically as 6-chloro-3,4-dihydro-2H-1, 2, 4-benzo-thiadiazine-7-sulfonamide 1, 1-dioxide. Its structural formula is:                                                                                                                     C7H8CIN3O4S2  M.W. 297.74It is a white, or practically white, crystalline powder which is slightly soluble in water, but freely soluble in sodium hydroxide solution.Each tablet, for oral administration, contains 5 mg of amiloride hydrochloride, USP (calculated on the anhydrous basis) and 50 mg of hydrochlorothiazide, USP.Inactive Ingredients: Croscarmellose sodium, D&C yellow no. 10 (aluminum lake), lactose monohydrate, magnesium oxide, magnesium stearate, microcrystalline cellulose."
hypertension,Hydrochlorothiazide,4.005,3.46875,Tablet,On Label,11.989999999999998,111.25,2.96375,RX,AMILORIDE HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE tablet,"Amiloride hydrochloride and hydrochlorothiazide tablets, USP combine the potassium-conserving action of amiloride hydrochloride with the natriuretic action of hydrochlorothiazide.Amiloride HCl, USP is designated chemically as N-amidino-3,5,-diamino-6-chloropyrazine-carboxamide monohydrochloride dihydrate and its structural formula is:                                                                                                             C6H8CIN7O•HCl•2H2O  M.W. 302.12Hydrochlorothiazide, USP is designated chemically as 6-chloro-3,4-dihydro-2H-1, 2, 4-benzo-thiadiazine-7-sulfonamide 1, 1-dioxide. Its structural formula is:                                                                                                                     C7H8CIN3O4S2  M.W. 297.74It is a white, or practically white, crystalline powder which is slightly soluble in water, but freely soluble in sodium hydroxide solution.Each tablet, for oral administration, contains 5 mg of amiloride hydrochloride, USP (calculated on the anhydrous basis) and 50 mg of hydrochlorothiazide, USP.Inactive Ingredients: Croscarmellose sodium, D&C yellow no. 10 (aluminum lake), lactose monohydrate, magnesium oxide, magnesium stearate, microcrystalline cellulose."
hypertension,Hydrochlorothiazide,4.005,3.46875,Tablet,On Label,11.989999999999998,111.25,2.96375,RX,AMILORIDE HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE tablet,"Amiloride hydrochloride and hydrochlorothiazide tablets, USP combine the potassium-conserving action of amiloride hydrochloride with the natriuretic action of hydrochlorothiazide.Amiloride HCl, USP is designated chemically as N-amidino-3,5,-diamino-6-chloropyrazine-carboxamide monohydrochloride dihydrate and its structural formula is:                                                                                                             C6H8CIN7O•HCl•2H2O  M.W. 302.12Hydrochlorothiazide, USP is designated chemically as 6-chloro-3,4-dihydro-2H-1, 2, 4-benzo-thiadiazine-7-sulfonamide 1, 1-dioxide. Its structural formula is:                                                                                                                     C7H8CIN3O4S2  M.W. 297.74It is a white, or practically white, crystalline powder which is slightly soluble in water, but freely soluble in sodium hydroxide solution.Each tablet, for oral administration, contains 5 mg of amiloride hydrochloride, USP (calculated on the anhydrous basis) and 50 mg of hydrochlorothiazide, USP.Inactive Ingredients: Croscarmellose sodium, D&C yellow no. 10 (aluminum lake), lactose monohydrate, magnesium oxide, magnesium stearate, microcrystalline cellulose."
hypertension,Hydrochlorothiazide,4.005,3.46875,Tablet,On Label,11.989999999999998,111.25,2.96375,RX,AMILORIDE HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE tablet,"Amiloride hydrochloride and hydrochlorothiazide tablets, USP combine the potassium-conserving action of amiloride hydrochloride with the natriuretic action of hydrochlorothiazide.Amiloride HCl, USP is designated chemically as N-amidino-3,5,-diamino-6-chloropyrazine-carboxamide monohydrochloride dihydrate and its structural formula is:                                                                                                             C6H8CIN7O•HCl•2H2O  M.W. 302.12Hydrochlorothiazide, USP is designated chemically as 6-chloro-3,4-dihydro-2H-1, 2, 4-benzo-thiadiazine-7-sulfonamide 1, 1-dioxide. Its structural formula is:                                                                                                                     C7H8CIN3O4S2  M.W. 297.74It is a white, or practically white, crystalline powder which is slightly soluble in water, but freely soluble in sodium hydroxide solution.Each tablet, for oral administration, contains 5 mg of amiloride hydrochloride, USP (calculated on the anhydrous basis) and 50 mg of hydrochlorothiazide, USP.Inactive Ingredients: Croscarmellose sodium, D&C yellow no. 10 (aluminum lake), lactose monohydrate, magnesium oxide, magnesium stearate, microcrystalline cellulose."
hypertension,Indapamide,4.56,3.615,Tablet,On Label,21.99,17.0,3.15,RX,"INDAPAMIDE tablet, film coated","Indapamide is an oral antihypertensive/diuretic. Its molecule contains both a polar sulfamoyl chlorobenzamide moiety and a lipid-soluble methylindoline moiety. It differs chemically from the thiazides in that it does not possess the thiazide ring system and contains only one sulfonamide group. The chemical name of indapamide is 4-Chloro-N-(2-methyl-1-indolinyl)-3-Sulfamoylbenzamide, and its molecular weight is 365.84. The compound is a weak acid, pKa=8.8, and is soluble in aqueous solutions of strong bases. It is a white to yellow-white crystalline (tetragonal) powder, and has the following structural formula:Each tablet, for oral administration, contains 1.25 mg or 2.5 mg of indapamide, USP. In addition, each tablet contains the following inactive ingredients: corn starch, hypromellose, lactose monohydrate, magnesium stearate, maltodextrin, microcrystalline cellulose, polydextrose, polyethylene glycol, talc, titanium dioxide, triacetin. The 1.25 mg tablet also contains FD&C yellow #6 aluminum lake (sunset yellow lake)."
hypertension,Irbesartan-Hydrochlorothiazide,3.96,3.665,Tablet,On Label,147.99,87.0,3.15,RX,,
hypertension,Isradipine,4.203333333333333,3.4066666666666663,Capsule,On Label,79.99,12.333333333333334,2.8633333333333333,RX,,
hypertension,Labetalol,3.9675,3.35,Tablet,On Label,48.99,40.25,3.185,RX,,
hypertension,Lisinopril,4.076666666666667,3.45,Tablet,On Label,14.79,2867.0,2.6533333333333338,RX,lisinopril and hydrochlorothiazide (lisinopril and hydrochlorothiazide) tablet,"Lisinopril and hydrochlorothiazide combines an angiotensin converting enzyme inhibitor, lisinopril, and a diuretic, hydrochlorothiazide.Lisinopril, a synthetic peptide derivative, is an oral long-acting angiotensin converting enzyme inhibitor. It is chemically described as (S)-1-[N2-(1-carboxy-3-phenylpropyl)-L-lysyl]-L-proline dihydrate. Its molecular formula is C21H31N3O5•2H2O and its structural formula is:Lisinopril is a white to off-white, crystalline powder, with a molecular weight of 441.52. It is soluble in water, sparingly soluble in methanol, and practically insoluble in ethanol. Hydrochlorothiazide is 6-chloro-3,4-dihydro-2H-1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide. Its molecular formula is C7H8CIN3O4S2 and its structural formula is:Hydrochlorothiazide is a white, or practically white, crystalline powder with a molecular weight of 297.73, which is slightly soluble in water, but freely soluble in sodium hydroxide solution.Each lisinopril and hydrochlorothiazide 10 mg/12.5 mg tablet for oral administration, contains:Lisinopril . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .  10 mgHydrochlorothiazide . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .  12.5 mgEach lisinopril and hydrochlorothiazide 20 mg/12.5 mg tablet for oral administration, contains:Lisinopril . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 20 mgHydrochlorothiazide . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12.5 mgEach lisinopril and hydrochlorothiazide 20 mg/25 mg tablet for oral administration, contains:Lisinopril . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .20 mgHydrochlorothiazide . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 25 mgIn addition each tablet contains the following inactive ingredients: dibasic calcium phosphate, magnesium stearate, mannitol, pregelitanized starch. Lisinopril and hydrochlorothiazide 20 mg/12.5 mg also contains yellow iron oxide and lisinopril and hydrochlorothiazide 20 mg/25 mg also contains red iron oxide."
hypertension,Lisinopril,4.076666666666667,3.45,Tablet,On Label,14.79,2867.0,2.6533333333333338,RX,lisinopril and hydrochlorothiazide (lisinopril and hydrochlorothiazide) tablet,"Lisinopril and hydrochlorothiazide combines an angiotensin converting enzyme inhibitor, lisinopril, and a diuretic, hydrochlorothiazide.Lisinopril, a synthetic peptide derivative, is an oral long-acting angiotensin converting enzyme inhibitor. It is chemically described as (S)-1-[N2-(1-carboxy-3-phenylpropyl)-L-lysyl]-L-proline dihydrate. Its molecular formula is C21H31N3O5•2H2O and its structural formula is:Lisinopril is a white to off-white, crystalline powder, with a molecular weight of 441.52. It is soluble in water, sparingly soluble in methanol, and practically insoluble in ethanol. Hydrochlorothiazide is 6-chloro-3,4-dihydro-2H-1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide. Its molecular formula is C7H8CIN3O4S2 and its structural formula is:Hydrochlorothiazide is a white, or practically white, crystalline powder with a molecular weight of 297.73, which is slightly soluble in water, but freely soluble in sodium hydroxide solution.Each lisinopril and hydrochlorothiazide 10 mg/12.5 mg tablet for oral administration, contains:Lisinopril . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .  10 mgHydrochlorothiazide . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .  12.5 mgEach lisinopril and hydrochlorothiazide 20 mg/12.5 mg tablet for oral administration, contains:Lisinopril . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 20 mgHydrochlorothiazide . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12.5 mgEach lisinopril and hydrochlorothiazide 20 mg/25 mg tablet for oral administration, contains:Lisinopril . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .20 mgHydrochlorothiazide . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 25 mgIn addition each tablet contains the following inactive ingredients: dibasic calcium phosphate, magnesium stearate, mannitol, pregelitanized starch. Lisinopril and hydrochlorothiazide 20 mg/12.5 mg also contains yellow iron oxide and lisinopril and hydrochlorothiazide 20 mg/25 mg also contains red iron oxide."
hypertension,Lisinopril,4.076666666666667,3.45,Tablet,On Label,14.79,2867.0,2.6533333333333338,RX,lisinopril and hydrochlorothiazide (lisinopril and hydrochlorothiazide) tablet,"Lisinopril and hydrochlorothiazide combines an angiotensin converting enzyme inhibitor, lisinopril, and a diuretic, hydrochlorothiazide.Lisinopril, a synthetic peptide derivative, is an oral long-acting angiotensin converting enzyme inhibitor. It is chemically described as (S)-1-[N2-(1-carboxy-3-phenylpropyl)-L-lysyl]-L-proline dihydrate. Its molecular formula is C21H31N3O5•2H2O and its structural formula is:Lisinopril is a white to off-white, crystalline powder, with a molecular weight of 441.52. It is soluble in water, sparingly soluble in methanol, and practically insoluble in ethanol. Hydrochlorothiazide is 6-chloro-3,4-dihydro-2H-1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide. Its molecular formula is C7H8CIN3O4S2 and its structural formula is:Hydrochlorothiazide is a white, or practically white, crystalline powder with a molecular weight of 297.73, which is slightly soluble in water, but freely soluble in sodium hydroxide solution.Each lisinopril and hydrochlorothiazide 10 mg/12.5 mg tablet for oral administration, contains:Lisinopril . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .  10 mgHydrochlorothiazide . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .  12.5 mgEach lisinopril and hydrochlorothiazide 20 mg/12.5 mg tablet for oral administration, contains:Lisinopril . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 20 mgHydrochlorothiazide . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12.5 mgEach lisinopril and hydrochlorothiazide 20 mg/25 mg tablet for oral administration, contains:Lisinopril . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .20 mgHydrochlorothiazide . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 25 mgIn addition each tablet contains the following inactive ingredients: dibasic calcium phosphate, magnesium stearate, mannitol, pregelitanized starch. Lisinopril and hydrochlorothiazide 20 mg/12.5 mg also contains yellow iron oxide and lisinopril and hydrochlorothiazide 20 mg/25 mg also contains red iron oxide."
hypertension,Lisinopril,4.076666666666667,3.45,Tablet,On Label,14.79,2867.0,2.6533333333333338,RX,lisinopril and hydrochlorothiazide (lisinopril and hydrochlorothiazide) tablet,"Lisinopril and hydrochlorothiazide combines an angiotensin converting enzyme inhibitor, lisinopril, and a diuretic, hydrochlorothiazide.Lisinopril, a synthetic peptide derivative, is an oral long-acting angiotensin converting enzyme inhibitor. It is chemically described as (S)-1-[N2-(1-carboxy-3-phenylpropyl)-L-lysyl]-L-proline dihydrate. Its molecular formula is C21H31N3O5•2H2O and its structural formula is:Lisinopril is a white to off-white, crystalline powder, with a molecular weight of 441.52. It is soluble in water, sparingly soluble in methanol, and practically insoluble in ethanol. Hydrochlorothiazide is 6-chloro-3,4-dihydro-2H-1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide. Its molecular formula is C7H8CIN3O4S2 and its structural formula is:Hydrochlorothiazide is a white, or practically white, crystalline powder with a molecular weight of 297.73, which is slightly soluble in water, but freely soluble in sodium hydroxide solution.Each lisinopril and hydrochlorothiazide 10 mg/12.5 mg tablet for oral administration, contains:Lisinopril . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .  10 mgHydrochlorothiazide . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .  12.5 mgEach lisinopril and hydrochlorothiazide 20 mg/12.5 mg tablet for oral administration, contains:Lisinopril . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 20 mgHydrochlorothiazide . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12.5 mgEach lisinopril and hydrochlorothiazide 20 mg/25 mg tablet for oral administration, contains:Lisinopril . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .20 mgHydrochlorothiazide . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 25 mgIn addition each tablet contains the following inactive ingredients: dibasic calcium phosphate, magnesium stearate, mannitol, pregelitanized starch. Lisinopril and hydrochlorothiazide 20 mg/12.5 mg also contains yellow iron oxide and lisinopril and hydrochlorothiazide 20 mg/25 mg also contains red iron oxide."
hypertension,Lisinopril,4.076666666666667,3.45,Tablet,On Label,14.79,2867.0,2.6533333333333338,RX,lisinopril and hydrochlorothiazide (lisinopril and hydrochlorothiazide) tablet,"Lisinopril and hydrochlorothiazide combines an angiotensin converting enzyme inhibitor, lisinopril, and a diuretic, hydrochlorothiazide.Lisinopril, a synthetic peptide derivative, is an oral long-acting angiotensin converting enzyme inhibitor. It is chemically described as (S)-1-[N2-(1-carboxy-3-phenylpropyl)-L-lysyl]-L-proline dihydrate. Its molecular formula is C21H31N3O5•2H2O and its structural formula is:Lisinopril is a white to off-white, crystalline powder, with a molecular weight of 441.52. It is soluble in water, sparingly soluble in methanol, and practically insoluble in ethanol. Hydrochlorothiazide is 6-chloro-3,4-dihydro-2H-1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide. Its molecular formula is C7H8CIN3O4S2 and its structural formula is:Hydrochlorothiazide is a white, or practically white, crystalline powder with a molecular weight of 297.73, which is slightly soluble in water, but freely soluble in sodium hydroxide solution.Each lisinopril and hydrochlorothiazide 10 mg/12.5 mg tablet for oral administration, contains:Lisinopril . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .  10 mgHydrochlorothiazide . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .  12.5 mgEach lisinopril and hydrochlorothiazide 20 mg/12.5 mg tablet for oral administration, contains:Lisinopril . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 20 mgHydrochlorothiazide . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12.5 mgEach lisinopril and hydrochlorothiazide 20 mg/25 mg tablet for oral administration, contains:Lisinopril . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .20 mgHydrochlorothiazide . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 25 mgIn addition each tablet contains the following inactive ingredients: dibasic calcium phosphate, magnesium stearate, mannitol, pregelitanized starch. Lisinopril and hydrochlorothiazide 20 mg/12.5 mg also contains yellow iron oxide and lisinopril and hydrochlorothiazide 20 mg/25 mg also contains red iron oxide."
hypertension,Lisinopril,4.076666666666667,3.45,Tablet,On Label,14.79,2867.0,2.6533333333333338,RX,lisinopril and hydrochlorothiazide (lisinopril and hydrochlorothiazide) tablet,"Lisinopril and hydrochlorothiazide combines an angiotensin converting enzyme inhibitor, lisinopril, and a diuretic, hydrochlorothiazide.Lisinopril, a synthetic peptide derivative, is an oral long-acting angiotensin converting enzyme inhibitor. It is chemically described as (S)-1-[N2-(1-carboxy-3-phenylpropyl)-L-lysyl]-L-proline dihydrate. Its molecular formula is C21H31N3O5•2H2O and its structural formula is:Lisinopril is a white to off-white, crystalline powder, with a molecular weight of 441.52. It is soluble in water, sparingly soluble in methanol, and practically insoluble in ethanol. Hydrochlorothiazide is 6-chloro-3,4-dihydro-2H-1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide. Its molecular formula is C7H8CIN3O4S2 and its structural formula is:Hydrochlorothiazide is a white, or practically white, crystalline powder with a molecular weight of 297.73, which is slightly soluble in water, but freely soluble in sodium hydroxide solution.Each lisinopril and hydrochlorothiazide 10 mg/12.5 mg tablet for oral administration, contains:Lisinopril . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .  10 mgHydrochlorothiazide . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .  12.5 mgEach lisinopril and hydrochlorothiazide 20 mg/12.5 mg tablet for oral administration, contains:Lisinopril . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 20 mgHydrochlorothiazide . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12.5 mgEach lisinopril and hydrochlorothiazide 20 mg/25 mg tablet for oral administration, contains:Lisinopril . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .20 mgHydrochlorothiazide . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 25 mgIn addition each tablet contains the following inactive ingredients: dibasic calcium phosphate, magnesium stearate, mannitol, pregelitanized starch. Lisinopril and hydrochlorothiazide 20 mg/12.5 mg also contains yellow iron oxide and lisinopril and hydrochlorothiazide 20 mg/25 mg also contains red iron oxide."
hypertension,Lisinopril-Hydrochlorothiazide,4.066666666666666,3.7000000000000006,Tablet,On Label,22.99,194.0,3.0033333333333334,RX,,
hypertension,Losartan,3.74,2.98,Tablet,On Label,67.99,595.0,2.49,RX,,
hypertension,Losartan-Hydrochlorothiazide,4.115,3.5700000000000003,Tablet,On Label,104.99,181.5,2.98,RX,,
hypertension,Methyldopa,3.59,3.68,Tablet,On Label,17.29,23.0,2.86,RX,,
hypertension,Methyldopa-Hydrochlorothiazide,5.0,4.666666666666667,Tablet,On Label,120.99,1.0,4.333333333333333,RX,,
hypertension,Metolazone,4.01,3.4450000000000003,Tablet,On Label,63.99,19.0,2.755,RX,,
hypertension,Metoprolol Su-Hydrochlorothiaz,3.17,3.5,Tablet,On Label,810.99,8.0,2.5,RX,,
